procom,dzcom,pop_2018,var_perc,ivsm,agmax_50,e31_pct,a7,a7_pct,persone_per_abitazione,erecq_txt
041051,San Costanzo,4772,-1.425325346002892,99.44263213450903,0.1846,2.956,369,16.599,2.147,entro il 2000
041054,San Lorenzo in Campo,3358,-3.533467394426889,98.45982979682981,0.181,1.733,335,19.308,1.935,entro il 1980
041057,Sant'Angelo in Vado,4073,-0.8761255779995134,98.90199018352786,0.1911,0.948,393,20.102,2.083,entro il 1980
041058,Sant'Ippolito,1519,-2.7528809218950063,100.62022858494944,0.1806,0.0,184,23.35,1.928,entro il 1970
041059,Sassocorvaro,3437,-0.779445727482679,99.62700283244034,0.1756,0.346,376,21.572,1.972,entro il 1980
041060,Sassofeltrio,1418,-1.9363762102351314,99.32918833457609,0.1773,0.0,316,34.802,1.562,entro il 1990
041061,Serra Sant'Abbondio,1001,-8.333333333333332,98.5470122957928,0.1796,1.653,395,45.143,1.144,entro il 1980
041064,Tavoleto,871,-2.3542600896860986,97.81891570842784,0.1796,5.06,276,43.949,1.387,entro il 1980
041065,Tavullia,7961,0.9254563894523328,99.98059640874854,0.1859,3.659,536,15.723,2.335,entro il 2000
041070,Terre Roveresche,5260,-6.288972029217888,98.89920260606608,0.1865,2.648,690,24.126,1.839,entro il 1980
041066,Urbania,7076,-0.0988281801496541,98.06783865721103,0.1838,1.83,634,18.903,2.11,entro il 1980
041067,Urbino,14558,-6.095594401083662,99.52776514893267,0.1802,3.401,2751,29.644,1.569,entro il 1980
041068,Vallefoglia,15041,1.5460437483121794,100.10622567803856,0.1864,2.703,763,12.558,2.475,entro il 1990
070001,Acquaviva Collecroce,644,-3.880597014925373,97.88197559154706,0.1717,1.018,164,36.689,1.441,entro il 1960
070002,Baranello,2619,-4.101061882094471,97.87026299972226,0.2565,0.612,272,21.384,2.059,entro il 1980
070003,Bojano,8178,2.8679245283018866,100.25585753580307,0.2688,1.806,1171,28.021,1.957,entro il 1980
070004,Bonefro,1331,-12.664041994750654,98.56102220018553,0.2102,1.532,656,49.175,0.998,entro il 1960
070005,Busso,1214,-11.127379209370424,98.50934834939798,0.2506,0.641,308,34.49,1.359,entro il 1980
070006,Campobasso,49262,1.2059578839239855,99.65074890074186,0.2383,2.348,3864,16.912,2.156,entro il 1990
070007,Campochiaro,635,-0.3139717425431711,101.48463150659852,0.2691,0.0,271,49.005,1.148,entro il 1945
070008,Campodipietra,2514,-1.9883040935672516,98.05994314261905,0.222,2.045,349,27.942,2.013,entro il 2000
070009,Campolieto,872,-6.737967914438503,100.29108559196202,0.2183,1.24,306,43.84,1.249,entro il 1970
070010,Campomarino,8074,14.427437641723357,99.42156372160316,0.1883,0.16,8418,75.007,0.719,entro il 1990
070011,Casacalenda,2049,-7.5361010830324915,98.49197724761784,0.2105,2.277,647,39.766,1.259,entro il 1945
070012,Casalciprano,534,-6.315789473684211,98.56099989002152,0.2508,7.009,479,65.527,0.731,entro il 1970
070013,Castelbottaccio,274,-21.037463976945244,100.5163325677783,0.2053,3.689,333,63.916,0.526,entro il 1945
070014,Castellino del Biferno,556,-5.602716468590832,105.74096540011587,0.2144,0.0,168,39.905,1.321,entro il 1918
070015,Castelmauro,1446,-11.72161172161172,102.43810344011979,0.1852,4.151,443,37.164,1.213,entro il 1970
070016,Castropignano,922,-10.1364522417154,97.41181390632538,0.2439,0.297,327,43.083,1.215,entro il 1970
070017,Cercemaggiore,3723,-5.001275835672366,100.59658399621176,0.2395,1.406,167,10.543,2.35,entro il 1980
070018,Cercepiccola,657,-4.227405247813411,99.35771056887661,0.2397,0.474,195,40.541,1.366,entro il 1960
070019,Civitacampomarano,385,-14.253897550111358,101.47953896856396,0.1988,6.785,220,50.575,0.885,entro il 1945
070020,Colle d'Anchise,791,-1.4943960149439601,98.551123343071,0.2626,1.196,140,27.723,1.566,entro il 1970
070021,Colletorto,1866,-10.503597122302159,99.63979850105902,0.2094,1.521,630,41.722,1.236,entro il 1980
070022,Duronia,407,-4.235294117647059,98.95774794980221,0.2403,2.926,466,69.242,0.605,entro il 1960
070023,Ferrazzano,3316,1.221001221001221,98.8853721556981,0.2355,0.794,197,13.738,2.312,entro il 1990
070024,Fossalto,1296,-12.135593220338983,101.62937235778828,0.2269,0.557,239,28.623,1.552,entro il 1960
070025,Gambatesa,1433,-3.696236559139785,99.37527016215303,0.1973,4.317,578,46.992,1.165,entro il 1970
070026,Gildone,787,-7.411764705882352,99.40510710809521,0.2235,12.661,297,45.413,1.203,entro il 1980
070027,Guardialfiera,1045,-6.613047363717604,100.98393916929,0.1961,0.0,306,39.637,1.354,entro il 1970
070028,Guardiaregia,780,-0.8894536213468869,99.38153757623142,0.269,3.182,368,54.197,1.149,entro il 1970
070029,Guglionesi,5246,-3.9194139194139193,98.80653776443424,0.166,8.997,530,20.0,1.98,entro il 1970
070030,Jelsi,1769,-1.448467966573816,100.88831163767505,0.2061,1.393,410,35.59,1.536,entro il 1970
070031,Larino,6680,-6.442577030812324,98.67569624125785,0.2001,3.133,532,16.857,2.117,entro il 1990
070032,Limosano,744,-9.818181818181818,98.34828538307818,0.2264,10.763,401,54.189,1.005,entro il 1960
070033,Lucito,666,-9.01639344262295,102.64647339680225,0.2173,4.655,360,50.704,0.938,entro il 1945
070034,Lupara,483,-10.223048327137546,99.97479027257536,0.2055,2.582,320,56.14,0.847,entro il 1970
070035,Macchia Valfortore,570,-7.6175040518638575,104.33087123005885,0.2088,1.8,316,50.804,0.916,entro il 1960
070036,Mafalda,1184,-3.2679738562091507,98.09332185032633,0.1249,0.331,250,32.938,1.56,entro il 1980
070037,Matrice,1111,0.45207956600361665,100.52833799887713,0.2212,0.769,193,31.796,1.83,entro il 1980
070038,Mirabello Sannitico,2132,-1.2048192771084338,100.94904376243218,0.2405,1.93,530,39.493,1.589,entro il 1980
070039,Molise,166,0.6060606060606061,99.11528073507016,0.2422,0.0,208,75.636,0.604,entro il 1945
070040,Monacilioni,487,-12.252252252252251,101.14097948472619,0.2135,5.785,146,37.726,1.258,entro il 1960
070041,Montagano,1059,-7.349081364829396,96.76301913111618,0.2224,0.66,446,47.096,1.118,entro il 1918
070042,Montecilfone,1355,-4.172560113154172,100.71686899042626,0.1553,3.363,285,31.492,1.497,entro il 1970
070043,Montefalcone nel Sannio,1509,-8.099878197320342,99.1490999933638,0.1696,0.585,329,33.953,1.557,entro il 1970
070044,Montelongo,357,-7.03125,95.91033678177932,0.2072,4.425,240,58.68,0.873,entro il 1945
070045,Montemitro,352,-21.777777777777775,101.99642440814523,0.1389,0.389,546,72.127,0.465,entro il 1990
070046,Montenero di Bisaccia,6612,-0.5863779882724403,97.5780273330546,0.1293,1.134,1010,27.187,1.78,entro il 1980
070047,Montorio nei Frentani,403,-13.333333333333334,96.64690911082909,0.207,3.226,208,50.242,0.973,entro il 1945
070048,Morrone del Sannio,576,-10.69767441860465,101.55704973565459,0.215,3.476,594,66.147,0.641,entro il 1945
070049,Oratino,1682,7.544757033248081,96.65431521824655,0.2402,2.28,475,43.819,1.552,entro il 2000
070050,Palata,1676,-5.096262740656852,99.12440507377953,0.1742,2.821,595,43.75,1.232,entro il 1970
070051,Petacciato,3811,4.726573234405056,98.62171021114621,0.1116,2.816,900,39.613,1.677,entro il 1990
070052,Petrella Tifernina,1131,-6.528925619834711,98.20417037576198,0.2173,2.431,2117,80.098,0.428,entro il 1970
070053,Pietracatella,1307,-7.95774647887324,100.12518938121282,0.2083,6.029,564,49.387,1.144,entro il 1970
070054,Pietracupa,208,-9.170305676855897,100.7543430280059,0.2313,3.293,284,71.899,0.527,entro il 1945
070055,Portocannone,2490,-2.084152575697994,101.06253118182613,0.1578,2.648,568,36.34,1.593,entro il 1980
070056,Provvidenti,112,-6.666666666666667,103.85752905152991,0.2109,0.0,62,55.856,1.009,entro il 1945
070057,Riccia,5150,-4.221684954435559,98.83232433386678,0.197,4.55,1105,33.792,1.575,entro il 1980
070058,Ripabottoni,531,-2.029520295202952,100.307114066929,0.214,17.021,414,61.516,0.789,entro il 1918
070059,Ripalimosani,3102,4.374158815612382,97.21351228164133,0.2295,0.656,348,23.95,2.135,entro il 1990
070060,Roccavivara,795,-3.5194174757281553,102.46626256259358,0.1682,1.126,254,43.345,1.357,entro il 1970
070061,Rotello,1191,-2.1364009860312243,100.18859509641266,0.2076,0.192,283,35.959,1.513,entro il 1980
070062,Salcito,666,-5.6657223796034,103.21001134252795,0.2186,0.621,1993,87.566,0.293,entro il 1960
070063,San Biase,173,-16.019417475728158,99.67900239457546,0.2111,5.902,250,68.493,0.474,entro il 1945
070064,San Felice del Molise,620,-9.48905109489051,95.92248400783602,0.1502,4.462,211,40.114,1.179,entro il 1980
070065,San Giacomo degli Schiavoni,1406,-0.4953998584571833,96.55470348601067,0.1237,4.121,337,37.865,1.58,entro il 1990
070066,San Giovanni in Galdo,556,-10.897435897435898,102.92798214181533,0.2188,0.685,273,47.232,0.962,entro il 1970
070067,San Giuliano del Sannio,995,-5.147759771210677,97.33689233062206,0.257,12.308,859,65.523,0.759,entro il 1918
070068,San Giuliano di Puglia,1024,-2.4761904761904763,100.06236278757386,0.2097,0.0,266,40.611,1.563,dopo il 2005
070069,San Martino in Pensilis,4752,-1.0412328196584755,98.41410066804801,0.2023,0.91,718,28.014,1.854,entro il 1980
070070,San Massimo,873,4.8019207683073235,97.56414079398145,0.2684,6.005,1119,74.7,0.583,entro il 1970
070071,San Polo Matese,483,5.458515283842795,100.78002053284058,0.2691,0.738,127,40.575,1.543,entro il 1970
070072,Santa Croce di Magliano,4345,-7.17795342875454,100.19569656811001,0.2089,0.887,580,23.997,1.798,entro il 1980
070073,Sant'Angelo Limosano,347,-0.28735632183908044,101.32501994819471,0.2196,0.0,209,57.735,0.959,entro il 1945
070074,Sant'Elia a Pianisi,1732,-9.224318658280922,99.21094846865095,0.2131,4.781,749,47.798,1.105,entro il 1960
070075,Sepino,1910,-3.7298387096774195,100.92994463009677,0.2673,2.87,595,43.21,1.387,entro il 1960
070076,Spinete,1251,-8.752735229759299,96.85776787892476,0.2622,1.284,282,36.767,1.631,entro il 1990
070077,Tavenna,675,-16.149068322981368,101.33186300875767,0.1361,2.083,281,42.192,1.014,entro il 1970
070078,Termoli,33583,2.343511915645761,99.33603825153045,0.1348,0.837,3196,19.606,2.06,entro il 1990
070079,Torella del Sannio,759,-4.166666666666666,96.91016617548593,0.2386,6.947,348,50.289,1.097,entro il 1980
070080,Toro,1327,-8.102493074792244,100.26240744185445,0.2146,2.144,216,27.238,1.673,entro il 1980
070081,Trivento,4663,-2.9754473574698292,98.90104397704407,0.2044,0.77,584,23.692,1.892,entro il 1980
070082,Tufara,887,-9.025641025641026,99.28141573836439,0.1757,0.853,361,46.341,1.139,entro il 1970
070083,Ururi,2652,-4.672897196261682,100.91842495959297,0.2006,0.894,334,23.291,1.849,entro il 1980
070084,Vinchiaturo,3320,2.7545651501083257,97.56772243308477,0.2619,2.421,798,38.2,1.589,entro il 1990
094001,Acquaviva d'Isernia,413,-9.030837004405285,96.23255596444633,0.2728,0.0,74,30.328,1.693,entro il 1980
094002,Agnone,5008,-4.11640819452422,97.4393647480583,0.2212,0.843,1114,33.645,1.513,entro il 1960
094003,Bagnoli del Trigno,708,-8.171206225680933,99.05850258794082,0.2298,3.574,1092,72.8,0.472,entro il 1970
094004,Belmonte del Sannio,735,-8.808933002481389,101.42743451683658,0.1669,9.123,307,44.949,1.076,entro il 1980
094005,Cantalupo nel Sannio,764,4.945054945054945,99.23666247051834,0.2674,18.094,472,57.914,0.937,entro il 1945
094006,Capracotta,874,-7.5132275132275135,94.86714946242846,0.2297,0.467,1315,72.412,0.481,entro il 1960
094007,Carovilli,1338,-6.105263157894736,99.10986131686424,0.2461,0.434,394,40.66,1.381,entro il 1960
094008,Carpinone,1126,-7.931316434995912,99.80298946802739,0.2645,0.0,413,45.736,1.247,entro il 1918
094009,Castel del Giudice,324,-8.98876404494382,102.41066746712056,0.2366,0.0,268,60.09,0.726,entro il 1980
094012,Castel San Vincenzo,504,-7.6923076923076925,99.2718568202991,0.2726,0.0,286,52.285,0.921,entro il 1960
094010,Castelpetroso,1640,-1.0856453558504222,97.55658744758533,0.266,4.787,1159,63.646,0.901,entro il 1980
094011,Castelpizzuto,165,2.484472049689441,99.07921586975961,0.2662,0.0,170,71.73,0.696,entro il 1960
094013,Castelverrino,107,-13.709677419354838,97.07568050164141,0.1973,0.667,160,70.175,0.469,entro il 1945
094014,Cerro al Volturno,1250,-6.507105459985041,101.42696564563713,0.2736,0.132,461,44.242,1.2,entro il 1970
094015,Chiauci,221,-16.917293233082706,95.92145326852717,0.2343,0.0,524,79.394,0.335,entro il 1990
094016,Civitanova del Sannio,918,-3.571428571428571,98.27268048068758,0.2453,0.843,282,41.84,1.362,entro il 1970
094017,Colli a Volturno,1339,-2.618181818181818,100.23781731088646,0.2738,0.0,213,27.771,1.746,entro il 1980
094018,Conca Casale,189,-10.0,102.63540309663962,0.2553,0.0,72,42.353,1.112,entro il 1945
094019,Filignano,636,-6.881405563689605,99.91230401797173,0.2704,6.617,529,61.156,0.735,entro il 1970
094020,Forlì del Sannio,683,-6.181318681318682,101.19115813192562,0.2722,0.206,303,48.636,1.096,entro il 1945
094021,Fornelli,1929,0.2077922077922078,98.73124150683991,0.2739,0.491,42,5.622,2.582,entro il 1990
094022,Frosolone,3172,-2.0080321285140563,99.53376831839246,0.2572,5.191,762,36.954,1.538,entro il 1970
094023,Isernia,21666,-1.4061433447098977,100.91249668358414,0.2729,0.198,2408,22.381,2.014,entro il 1990
094024,Longano,680,-2.2988505747126435,98.6597226602423,0.2645,0.8,228,44.97,1.341,entro il 1980
094025,Macchia d'Isernia,1100,13.168724279835391,97.82706203542317,0.2731,1.389,60,12.821,2.35,entro il 1960
094026,Macchiagodena,1808,-1.8990775908844275,101.1209223416003,0.2657,4.181,277,28.854,1.883,entro il 1980
094027,Miranda,1022,-3.5849056603773586,101.4958610076149,0.2605,0.418,135,24.908,1.886,entro il 1970
094028,Montaquila,2394,-2.365415986949429,98.36409831192564,0.2725,2.433,379,29.403,1.857,entro il 1980
094029,Montenero Val Cocchiara,514,-7.553956834532374,97.84408802550475,0.2726,0.447,363,57.256,0.811,entro il 1945
094030,Monteroduni,2135,-4.174147217235189,98.66773304118645,0.2712,1.016,398,29.547,1.585,entro il 1970
094031,Pesche,1690,6.289308176100629,98.4076430989833,0.2611,2.155,163,21.704,2.25,entro il 1990
094032,Pescolanciano,848,-3.1963470319634704,97.29444402855957,0.2405,0.154,361,52.471,1.233,entro il 1970
094033,Pescopennataro,273,-9.0,99.05858485814882,0.1858,0.0,161,50.313,0.853,entro il 1970
094034,Pettoranello del Molise,444,-2.417582417582418,101.7771006407305,0.2665,3.906,168,48.98,1.294,entro il 1970
094035,Pietrabbondante,735,-10.365853658536585,97.5887516030948,0.2258,0.0,386,51.604,0.983,entro il 1945
094036,Pizzone,312,-6.306306306306306,97.81649605554198,0.2701,0.524,169,49.706,0.918,entro il 1945
094037,Poggio Sannita,647,-15.203145478374836,101.29986507355916,0.2047,5.256,601,60.585,0.652,entro il 1990
094038,Pozzilli,2337,3.4528552456839305,98.67226629699297,0.2672,0.0,185,16.474,2.081,entro il 1980
094039,Rionero Sannitico,1130,0.4444444444444444,101.9903281552693,0.2719,0.188,348,42.595,1.383,entro il 1970
094040,Roccamandolfi,937,-4.776422764227642,100.43906546171614,0.2677,2.842,188,30.769,1.534,entro il 1980
094041,Roccasicura,531,-4.496402877697841,100.65747157576496,0.256,0.0,367,59.481,0.861,entro il 1945
094042,Rocchetta a Volturno,1096,3.3962264150943398,100.18302360050029,0.2733,0.0,343,42.556,1.36,entro il 1980
094043,San Pietro Avellana,515,-3.7383177570093453,98.90406908737775,0.2604,0.276,427,61.263,0.739,entro il 1980
094045,Santa Maria del Molise,675,6.80379746835443,102.6688631632221,0.2665,0.0,85,23.546,1.87,entro il 1945
094044,Sant'Agapito,1469,5.380200860832137,98.24737285741641,0.2628,0.0,173,23.128,1.964,entro il 1990
094046,Sant'Angelo del Pesco,356,-2.73224043715847,98.24865848549794,0.2186,0.0,285,61.822,0.772,entro il 1970
094047,Sant'Elena Sannita,295,13.026819923371647,100.65935606846236,0.2611,0.957,700,82.45,0.347,entro il 1945
094048,Scapoli,649,-14.266842800528401,103.30099802940711,0.2722,0.0,143,28.205,1.28,entro il 1970
094049,Sessano del Molise,730,-0.9497964721845319,98.11236629224335,0.2549,0.0,180,35.857,1.454,entro il 1945
094050,Sesto Campano,2313,0.043252595155709346,99.96648888733827,0.2229,0.0,220,18.503,1.945,entro il 1980
094051,Vastogirardi,684,-5.914718019257221,99.00051394403864,0.263,0.0,257,42.2,1.123,entro il 1945
094052,Venafro,11209,-0.20477207977207976,101.35836427734964,0.2564,1.688,823,17.036,2.32,entro il 1990
006001,Acqui Terme,19651,-1.5382302835955506,99.32929190088889,0.0588,0.678,1721,15.314,1.749,entro il 1980
006002,Albera Ligure,308,-6.382978723404255,96.93099588235022,0.098,1.232,262,58.093,0.683,entro il 1980
006003,Alessandria,93980,5.013799962008202,99.03151106428957,0.077,1.469,6217,13.323,2.014,entro il 1980
006004,Alfiano Natta,781,4.832214765100671,96.3881335034352,0.0388,0.176,250,42.017,1.313,entro il 1945
006005,Alice Bel Colle,754,-2.457956015523933,96.09360501721072,0.0575,5.993,276,44.302,1.21,entro il 1970
006192,Alluvioni Piovera,1739,-2.9575892857142856,98.77254738794653,0.0629,2.408,217,22.628,1.813,entro il 1960
006007,Altavilla Monferrato,447,-9.330628803245435,97.35852363746878,0.0432,4.326,207,46.309,1.0,entro il 1945
006008,Alzano Scrivia,370,-3.896103896103896,99.152595194415,0.070175,0.0,6,3.614,2.229,entro il 1980
006009,Arquata Scrivia,6397,5.179217362709635,98.06748091804577,0.0939,0.316,182,5.981,2.102,entro il 1970
006010,Avolasca,271,-12.297734627831716,96.50432342054077,0.0951,6.513,129,47.08,0.989,entro il 1945
006011,Balzola,1371,-2.9723991507431,97.04630417882998,0.0378,3.395,150,18.844,1.722,entro il 1945
006012,Basaluzzo,2095,0.9638554216867471,95.92791394924554,0.0836,0.86,137,13.755,2.103,entro il 1980
006013,Bassignana,1671,-3.7442396313364052,97.89241935970591,0.0601,0.299,241,24.542,1.702,entro il 1945
006014,Belforte Monferrato,506,0.3968253968253968,99.22271905509514,0.0725,2.767,171,42.537,1.259,entro il 1970
006015,Bergamasco,726,-5.221932114882506,99.88758972415185,0.0525,1.735,156,30.233,1.407,entro il 1960
006016,Berzano di Tortona,155,-9.883720930232558,97.72889359296965,0.09087500000000001,0.0,45,44.118,1.52,entro il 1960
006017,Bistagno,1813,-6.159420289855073,99.96374620331123,0.0513,2.489,404,31.44,1.411,entro il 1970
006018,Borghetto di Borbera,1988,-0.15067805123053743,98.05191401865825,0.0959,0.973,590,37.991,1.28,entro il 1980
006020,Borgo San Martino,1411,-4.533152909336942,96.64316991714125,0.0422,0.0,15,2.534,2.383,entro il 1960
006019,Borgoratto Alessandrino,570,-7.317073170731707,99.11608106710779,0.0601,0.0,55,17.241,1.787,entro il 1945
006021,Bosco Marengo,2374,-6.277141729174891,98.91548978954351,0.0808,1.057,207,16.109,1.847,entro il 1945
006022,Bosio,1195,-3.6290322580645165,97.73958757727762,0.0864,0.267,461,43.205,1.12,entro il 1960
006023,Bozzole,342,5.88235294117647,98.2619214665113,0.0474,0.0,88,37.768,1.468,entro il 1960
006024,Brignano-Frascata,433,-3.7777777777777777,98.59207667801182,0.096,0.0,137,37.33,1.18,entro il 1970
006025,Cabella Ligure,526,-5.054151624548736,95.23685253898012,0.0987,2.957,1032,75.938,0.387,entro il 1945
006026,Camagna Monferrato,512,0.0,95.92311375850355,0.0432,0.754,165,38.372,1.191,entro il 1945
006027,Camino,769,-3.5131744040150563,97.9889009203697,0.0373,0.917,295,41.608,1.085,entro il 1918
006028,Cantalupo Ligure,504,-7.6923076923076925,98.90480577327958,0.0975,0.172,895,75.147,0.423,entro il 1980
006029,Capriata d'Orba,1858,-3.329864724245578,96.5655722424388,0.0843,1.852,386,30.062,1.447,entro il 1980
006030,Carbonara Scrivia,1133,7.904761904761905,98.55832884283254,0.0864,0.282,78,15.569,2.261,entro il 1990
006031,Carentino,331,5.414012738853503,100.79020736684551,0.0556,0.948,53,24.766,1.547,entro il 1980
006032,Carezzano,439,-1.7897091722595078,95.3928169862516,0.093,1.044,188,44.55,1.04,entro il 1960
006033,Carpeneto,977,-3.075396825396825,97.88371281963394,0.0757,0.0,696,60.417,0.848,entro il 1970
006034,Carrega Ligure,86,2.380952380952381,97.29111157763604,0.0988,11.551,1554,96.402,0.053,entro il 1918
006035,Carrosio,507,4.75206611570248,97.12982621144052,0.09,2.083,190,44.186,1.179,entro il 1970
006036,Cartosio,750,-7.975460122699387,99.03571263114712,0.0524,0.802,499,56.067,0.843,entro il 1980
006037,Casal Cermelli,1222,-1.4516129032258065,98.29212975558967,0.0702,0.2,126,20.388,1.977,entro il 1945
006039,Casale Monferrato,34010,-2.0872318986612926,98.6102604392888,0.0415,1.017,2190,11.931,1.853,entro il 1970
006038,Casaleggio Boiro,373,-5.808080808080808,97.75052773716573,0.0797,2.966,137,41.896,1.141,entro il 1980
006040,Casalnoceto,963,-5.402750491159136,98.54680163260855,0.0909,0.763,103,18.934,1.77,entro il 1970
006041,Casasco,137,8.73015873015873,94.36963857419876,0.0946,0.581,106,60.571,0.783,entro il 1990
006191,Cassano Spinola,1852,-6.417382516422436,97.8395787015076,0.0923,0.552,209,18.627,1.651,entro il 1970
006043,Cassine,2953,-2.829878249424153,98.16736769411827,0.0634,4.566,841,37.311,1.31,entro il 1960
006044,Cassinelle,914,-3.68809272918862,97.864996288187,0.0609,1.729,699,59.54,0.779,entro il 1970
006045,Castellania,92,1.098901098901099,94.82371704878015,0.0938,0.0,33,40.741,1.136,entro il 1945
006046,Castellar Guidobono,387,-9.367681498829041,93.4544755505722,0.09003333333333334,0.0,48,20.426,1.647,entro il 1970
006047,Castellazzo Bormida,4520,-1.3100436681222707,97.45028180456497,0.0722,0.745,117,5.671,2.191,entro il 1945
006048,Castelletto d'Erro,152,1.3333333333333335,97.78035652443374,0.0514,0.0,31,28.972,1.421,entro il 1960
006049,Castelletto d'Orba,1957,-6.273946360153257,97.26579429024716,0.0839,2.218,493,33.424,1.327,entro il 1980
006050,Castelletto Merli,456,-5.590062111801243,98.34011786287539,0.0383,3.322,128,36.994,1.318,entro il 1945
006051,Castelletto Monferrato,1526,-2.053915275994865,95.66621896172832,0.0488,0.645,182,21.875,1.834,entro il 1980
006052,Castelnuovo Bormida,698,1.1594202898550725,96.80226926044519,0.0681,2.32,190,36.329,1.335,entro il 1960
006053,Castelnuovo Scrivia,5193,-4.152823920265781,97.77522464654767,0.0784,2.772,105,4.442,2.197,entro il 1970
006054,Castelspina,418,-0.7125890736342043,97.31609922704793,0.0636,1.923,41,17.982,1.833,entro il 1945
006055,Cavatore,286,-4.3478260869565215,95.81031998398986,0.0556,2.586,69,32.394,1.343,entro il 1970
006056,Cella Monte,504,-3.816793893129771,94.03649650876007,0.0397,0.0,90,28.571,1.6,entro il 1945
006057,Cereseto,411,-9.670329670329672,93.08223089358624,0.0386,2.076,144,41.026,1.171,entro il 1945
006058,Cerreto Grue,305,-5.572755417956656,97.67193320514099,0.0922,0.0,78,35.135,1.374,entro il 1960
006059,Cerrina Monferrato,1372,-7.547169811320755,98.9056558699855,0.0381,1.196,200,23.725,1.628,entro il 1970
006060,Coniolo,461,1.991150442477876,99.06644416010447,0.0382,0.0,66,24.444,1.707,entro il 1970
006061,Conzano,954,-6.009852216748769,98.43441534189553,0.0432,1.549,141,24.824,1.68,entro il 1980
006062,Costa Vescovato,329,-8.100558659217876,98.2945075842909,0.0931,3.6,120,40.956,1.123,entro il 1918
006063,Cremolino,1076,0.5607476635514018,96.22747060911136,0.0684,0.688,477,48.279,1.089,entro il 1970
006064,Cuccaro Monferrato,323,-5.0,99.27789054410204,0.0441,1.639,188,51.791,0.89,entro il 1918
006065,Denice,172,-10.880829015544041,100.83703438271776,0.0495,0.645,336,76.888,0.394,entro il 1960
006066,Dernice,180,-12.62135922330097,98.4112536542938,0.0967,1.98,82,38.863,0.853,entro il 1990
006067,Fabbrica Curone,631,-8.815028901734104,97.48556363574899,0.0989,1.674,2469,86.178,0.22,entro il 1980
006068,Felizzano,2282,-5.19318653926049,100.101137734621,0.0492,1.671,132,11.702,2.023,entro il 1980
006069,Fraconalto,329,-6.534090909090909,98.43747942740221,0.0892,3.571,329,65.538,0.655,entro il 1970
006070,Francavilla Bisio,508,-1.9305019305019304,98.55230471610547,0.0867,1.361,81,25.234,1.583,entro il 1990
006071,Frascaro,432,-2.0408163265306123,97.18237985385807,0.0588,0.524,59,24.28,1.778,entro il 1970
006072,Frassinello Monferrato,495,-6.954887218045112,95.09204530635762,0.0408,0.631,109,29.301,1.331,entro il 1918
006073,Frassineto Po,1411,-4.144021739130435,98.36152407959175,0.0421,3.357,65,9.503,2.063,entro il 1990
006074,Fresonara,690,-6.122448979591836,99.72059139956409,0.0781,0.261,132,28.884,1.51,entro il 1918
006075,Frugarolo,1961,-2.7281746031746033,97.45442004760912,0.0744,2.439,131,12.919,1.934,entro il 1970
006076,Fubine,1600,-2.4984765386959173,99.3993585588098,0.0462,0.3,233,23.897,1.641,entro il 1960
006077,Gabiano,1139,-5.241264559068219,98.35328585582955,0.0376,1.592,136,18.968,1.589,entro il 1945
006078,Gamalero,832,-3.255813953488372,97.40156847500255,0.0602,1.58,137,26.448,1.606,entro il 1960
006079,Garbagna,679,-4.231311706629055,97.8657378652156,0.0959,2.068,347,50.954,0.997,entro il 1970
006081,Gavi,4533,-3.5942152275627395,97.52329976097737,0.092,0.888,918,30.247,1.494,entro il 1980
006082,Giarole,707,-2.3480662983425415,99.30328878123125,0.0452,7.692,47,13.623,2.049,entro il 1980
006083,Gremiasco,318,-7.55813953488372,95.72994255671613,0.0971,0.0,129,41.883,1.032,entro il 1960
006084,Grognardo,253,-14.527027027027026,94.25844835220168,0.0575,2.308,217,53.98,0.629,entro il 1945
006085,Grondona,492,-10.054844606946983,95.97226183286625,0.0959,0.219,253,47.917,0.932,entro il 1945
006086,Guazzora,306,-2.2364217252396164,94.95406698099627,0.0649,3.546,28,17.949,1.962,entro il 1945
006087,Isola Sant'Antonio,686,-5.639614855570839,98.40394677451422,0.0674,3.561,60,16.129,1.844,entro il 1945
006088,Lerma,837,-3.4602076124567476,98.28652831605172,0.0788,0.376,431,49.145,0.954,entro il 1980
006089,Lu,1103,-5.967604433077579,97.38486688704845,0.0463,2.607,215,27.742,1.423,entro il 1945
006090,Malvicino,80,-2.4390243902439024,99.73717861013735,0.0519,3.361,309,86.555,0.224,entro il 1970
006091,Masio,1385,-4.482758620689655,96.8242276031607,0.0503,4.972,181,21.471,1.643,entro il 1945
006092,Melazzo,1294,-1.6717325227963524,96.72289890869862,0.0545,0.519,385,37.745,1.269,entro il 1970
006093,Merana,189,2.1621621621621623,97.1174710694793,0.05,4.38,62,39.241,1.196,entro il 1960
006094,Mirabello Monferrato,1332,-4.925053533190578,97.82761606416489,0.0452,0.497,29,4.489,2.062,entro il 1918
006095,Molare,2117,-6.945054945054944,98.51823444903599,0.0648,1.031,465,31.062,1.414,entro il 1980
006096,Molino dei Torti,593,-8.346213292117465,99.53986772670196,0.07,2.19,140,32.258,1.366,entro il 1945
006097,Mombello Monferrato,1050,-2.957486136783734,99.07803056805525,0.038,0.621,236,32.065,1.427,entro il 1945
006098,Momperone,224,4.672897196261682,99.5045512784072,0.0947,1.639,101,48.325,1.072,entro il 1970
006099,Moncestino,197,-13.973799126637553,95.65779009006144,0.0378,3.086,95,46.569,0.966,entro il 1918
